created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2021-09-18 19:06:48 UTC,423,27.9,54.8,71,,,,
2021-09-18 19:09:06 UTC,424,28.6,54.4,71,,,,
2021-09-18 19:09:22 UTC,425,28.7,51.0,71,,,,
2021-09-18 19:09:42 UTC,426,28.7,50.3,71,,,,
2021-09-18 19:11:45 UTC,427,29.1,50.0,70,,,,
2021-09-18 19:12:09 UTC,428,29.1,48.5,70,,,,
2021-09-18 19:12:25 UTC,429,29.3,48.5,70,,,,
2021-09-18 19:14:29 UTC,430,29.6,48.5,70,,,,
2021-09-18 19:14:45 UTC,431,29.5,49.6,70,,,,
2021-09-18 19:15:13 UTC,432,29.7,48.4,70,,,,
2021-09-18 19:17:24 UTC,433,29.7,47.7,70,,,,
2021-09-18 19:17:42 UTC,434,29.8,47.0,70,,,,
2021-09-18 19:18:32 UTC,435,29.9,47.2,70,,,,
2021-09-18 19:20:20 UTC,436,30.1,46.8,70,,,,
2021-09-18 19:20:36 UTC,437,30.1,47.1,70,,,,
2021-09-18 19:20:52 UTC,438,30.1,47.2,70,,,,
2021-09-18 19:21:08 UTC,439,30.1,46.4,70,,,,
2021-09-18 19:23:14 UTC,440,30.2,46.8,70,,,,
2021-09-18 19:23:30 UTC,441,30.1,47.0,70,,,,
2021-09-18 19:23:49 UTC,442,30.2,46.2,70,,,,
2021-09-18 19:25:55 UTC,443,30.1,46.2,70,,,,
2021-09-18 19:26:11 UTC,444,30.3,46.4,70,,,,
2021-09-18 19:26:44 UTC,445,30.3,46.4,70,,,,
2021-09-18 19:28:59 UTC,446,30.6,46.3,70,,,,
2021-09-18 19:29:14 UTC,447,30.5,53.0,70,,,,
2021-09-18 19:29:34 UTC,448,30.0,50.4,70,,,,
2021-09-18 19:30:09 UTC,449,29.7,59.5,70,,,,
2021-09-18 19:31:57 UTC,450,29.3,50.7,70,,,,
2021-09-18 19:32:13 UTC,451,29.3,50.6,70,,,,
2021-09-18 19:32:29 UTC,452,29.5,48.6,70,,,,
2021-09-18 19:32:56 UTC,453,29.6,48.9,70,,,,
2021-09-18 19:34:48 UTC,454,29.1,48.3,70,,,,
2021-09-18 19:35:04 UTC,455,28.9,49.2,70,,,,
2021-09-18 19:35:20 UTC,456,29.1,48.5,70,,,,
2021-09-18 19:35:42 UTC,457,29.1,49.1,70,,,,
2021-09-18 19:37:40 UTC,458,29.4,49.1,70,,,,
2021-09-18 19:37:58 UTC,459,29.4,49.2,70,,,,
2021-09-18 19:38:14 UTC,460,29.4,49.3,70,,,,
2021-09-18 19:40:19 UTC,461,29.7,48.1,70,,,,
2021-09-18 19:40:35 UTC,462,29.8,48.1,70,,,,
2021-09-18 19:41:15 UTC,463,29.5,47.6,70,,,,
2021-09-18 19:42:34 UTC,464,29.8,47.1,70,,,,
2021-09-18 19:42:49 UTC,465,29.8,46.7,70,,,,
2021-09-18 19:43:05 UTC,466,29.8,47.1,70,,,,
2021-09-18 19:43:21 UTC,467,29.9,47.1,70,,,,
2021-09-18 19:45:27 UTC,468,29.9,47.0,70,,,,
2021-09-18 19:45:45 UTC,469,30.0,47.4,70,,,,
2021-09-18 19:46:02 UTC,470,29.9,47.7,70,,,,
2021-09-18 19:48:12 UTC,471,29.9,45.8,70,,,,
2021-09-18 19:48:28 UTC,472,30.0,46.1,70,,,,
2021-09-18 19:48:44 UTC,473,30.1,46.3,70,,,,
2021-09-18 19:49:02 UTC,474,30.0,46.1,70,,,,
2021-09-18 19:51:01 UTC,475,30.1,46.6,70,,,,
2021-09-18 19:51:18 UTC,476,30.2,46.4,70,,,,
2021-09-18 19:53:25 UTC,477,30.1,46.7,70,,,,
2021-09-18 19:53:41 UTC,478,30.1,46.9,70,,,,
2021-09-18 19:54:21 UTC,479,30.0,45.9,70,,,,
2021-09-18 19:56:07 UTC,480,29.8,46.8,70,,,,
2021-09-18 19:56:25 UTC,481,29.8,46.9,70,,,,
2021-09-18 19:56:43 UTC,482,29.8,47.0,70,,,,
2021-09-18 19:58:55 UTC,483,29.4,48.5,70,,,,
2021-09-18 19:59:11 UTC,484,29.3,49.0,70,,,,
2021-09-18 19:59:27 UTC,485,29.3,48.5,70,,,,
2021-09-18 20:09:57 UTC,486,29.1,49.9,70,,,,
2021-09-18 20:10:13 UTC,487,29.0,49.1,70,,,,
2021-09-18 20:12:27 UTC,488,28.6,49.3,70,,,,
2021-09-18 20:12:44 UTC,489,28.5,49.4,70,,,,
2021-09-18 20:15:08 UTC,490,28.4,49.6,71,,,,
2021-09-18 20:15:36 UTC,491,28.3,49.4,71,,,,
2021-09-18 20:16:00 UTC,492,28.2,49.5,71,,,,
2021-09-18 20:17:46 UTC,493,28.2,49.5,71,,,,
2021-09-18 20:18:12 UTC,494,28.2,49.9,71,,,,
2021-09-18 20:20:25 UTC,495,28.4,49.7,71,,,,
2021-09-18 20:20:45 UTC,496,28.4,49.4,71,,,,
2021-09-18 20:22:54 UTC,497,28.6,49.9,71,,,,
2021-09-18 20:23:09 UTC,498,28.6,50.2,71,,,,
2021-09-18 20:25:49 UTC,499,28.6,49.8,71,,,,
2021-09-18 20:26:06 UTC,500,28.6,49.6,71,,,,
2021-09-18 20:28:25 UTC,501,28.9,49.6,71,,,,
2021-09-18 20:28:40 UTC,502,29.0,48.3,71,,,,
2021-09-18 20:28:56 UTC,503,28.9,48.2,71,,,,
2021-09-18 20:29:34 UTC,504,28.7,48.4,71,,,,
2021-09-18 20:31:10 UTC,505,28.4,49.3,71,,,,
2021-09-18 20:31:38 UTC,506,28.3,49.9,71,,,,
2021-09-18 20:34:05 UTC,507,28.4,49.4,71,,,,
2021-09-18 20:34:21 UTC,508,28.5,49.3,71,,,,
2021-09-18 20:34:37 UTC,509,28.4,49.1,71,,,,
2021-09-18 20:37:30 UTC,510,28.3,49.7,71,,,,
2021-09-18 20:39:58 UTC,511,28.3,49.5,71,,,,
2021-09-18 20:40:27 UTC,512,28.4,49.0,71,,,,
2021-09-18 20:41:12 UTC,513,28.4,49.3,71,,,,
2021-09-18 20:42:31 UTC,514,28.4,48.6,71,,,,
2021-09-18 20:42:50 UTC,515,28.3,48.9,71,,,,
2021-09-18 20:43:06 UTC,516,28.1,49.3,71,,,,
2021-09-18 20:43:26 UTC,517,28.2,49.9,71,,,,
2021-09-18 20:45:36 UTC,518,28.4,49.4,71,,,,
2021-09-18 20:45:52 UTC,519,28.5,49.7,71,,,,
2021-09-18 20:46:08 UTC,520,28.6,50.2,71,,,,
2021-09-18 20:46:31 UTC,521,28.5,50.3,71,,,,
2021-09-18 20:48:30 UTC,522,28.4,49.5,71,,,,
2021-09-18 20:48:49 UTC,523,28.6,49.1,71,,,,
2021-09-18 20:49:05 UTC,524,28.5,49.2,71,,,,
2021-09-18 20:51:07 UTC,525,28.3,49.2,71,,,,
2021-09-18 20:51:33 UTC,526,28.1,50.0,71,,,,
2021-09-18 20:54:04 UTC,527,27.8,50.1,71,,,,
2021-09-18 20:54:21 UTC,528,27.7,50.1,71,,,,
2021-09-18 20:54:37 UTC,529,27.9,50.1,71,,,,
2021-09-18 20:56:46 UTC,530,27.9,51.2,71,,,,
2021-09-18 20:57:10 UTC,531,27.8,51.9,71,,,,
2021-09-18 20:57:26 UTC,532,27.8,51.1,71,,,,
2021-09-18 21:00:30 UTC,533,28.1,50.6,71,,,,
2021-09-18 21:01:08 UTC,534,28.1,50.3,71,,,,
2021-09-18 21:02:39 UTC,535,28.1,49.9,71,,,,
2021-09-18 21:02:55 UTC,536,28.1,49.4,71,,,,
2021-09-18 21:03:11 UTC,537,28.1,49.7,71,,,,
2021-09-18 21:03:55 UTC,538,28.3,49.4,71,,,,
2021-09-18 21:05:22 UTC,539,28.3,50.2,71,,,,
2021-09-18 21:05:39 UTC,540,28.2,50.7,71,,,,
2021-09-18 21:05:57 UTC,541,28.3,49.8,71,,,,
2021-09-18 21:08:08 UTC,542,28.2,49.7,71,,,,
2021-09-18 21:08:26 UTC,543,28.2,49.9,71,,,,
2021-09-18 21:08:42 UTC,544,28.2,50.8,71,,,,
2021-09-18 21:10:48 UTC,545,28.2,50.0,71,,,,
2021-09-18 21:11:04 UTC,546,28.1,49.8,71,,,,
2021-09-18 21:11:20 UTC,547,28.1,49.6,71,,,,
2021-09-18 21:12:46 UTC,548,28.2,49.4,71,,,,
2021-09-18 21:13:48 UTC,549,27.8,50.3,71,,,,
2021-09-18 21:14:04 UTC,550,27.7,50.1,71,,,,
2021-09-18 21:14:20 UTC,551,27.7,50.0,71,,,,
2021-09-18 21:14:36 UTC,552,27.7,50.3,71,,,,
2021-09-18 21:15:01 UTC,553,27.7,50.0,71,,,,
2021-09-18 21:16:37 UTC,554,27.1,50.0,71,,,,
2021-09-18 21:16:53 UTC,555,27.1,50.5,71,,,,
2021-09-18 21:17:11 UTC,556,27.1,50.4,71,,,,
2021-09-18 21:17:47 UTC,557,27.0,50.6,71,,,,
2021-09-18 21:19:14 UTC,558,27.3,51.7,71,,,,
2021-09-18 21:19:31 UTC,559,27.3,51.8,71,,,,
2021-09-18 21:20:01 UTC,560,27.3,51.2,71,,,,
2021-09-18 21:22:05 UTC,561,27.5,51.1,71,,,,
2021-09-18 21:22:21 UTC,562,27.4,51.2,71,,,,
2021-09-18 21:22:48 UTC,563,27.4,51.0,71,,,,
2021-09-18 21:24:35 UTC,564,27.3,51.5,71,,,,
2021-09-18 21:24:50 UTC,565,27.3,51.7,71,,,,
2021-09-18 21:25:06 UTC,566,27.3,52.2,71,,,,
2021-09-18 21:25:34 UTC,567,27.1,51.9,71,,,,
2021-09-18 21:27:04 UTC,568,26.8,52.4,71,,,,
2021-09-18 21:27:20 UTC,569,26.8,52.5,71,,,,
2021-09-18 21:27:36 UTC,570,26.7,52.8,71,,,,
2021-09-18 21:28:20 UTC,571,26.7,52.6,71,,,,
2021-09-18 21:29:57 UTC,572,26.4,53.2,71,,,,
2021-09-18 21:30:15 UTC,573,26.4,52.8,71,,,,
2021-09-18 21:30:31 UTC,574,26.4,52.6,71,,,,
2021-09-18 21:31:07 UTC,575,26.3,52.4,71,,,,
2021-09-18 21:32:48 UTC,576,26.3,52.4,71,,,,
2021-09-18 21:33:03 UTC,577,26.1,54.2,71,,,,
2021-09-18 21:33:19 UTC,578,26.1,53.7,71,,,,
2021-09-18 21:33:53 UTC,579,26.0,53.8,71,,,,
2021-09-18 21:35:31 UTC,580,25.8,54.0,71,,,,
2021-09-18 21:35:47 UTC,581,25.8,54.0,71,,,,
2021-09-18 21:38:14 UTC,582,25.5,55.6,71,,,,
2021-09-18 21:38:32 UTC,583,25.4,55.4,71,,,,
2021-09-18 22:12:21 UTC,584,23.4,59.3,71,,,,
2021-09-18 22:14:13 UTC,585,23.3,60.0,71,,,,
2021-09-18 22:14:33 UTC,586,23.2,60.4,71,,,,
2021-09-18 22:14:57 UTC,587,23.4,60.6,71,,,,
2021-09-18 22:16:56 UTC,588,23.2,61.6,71,,,,
2021-09-18 22:17:13 UTC,589,23.2,61.8,71,,,,
2021-09-18 22:17:30 UTC,590,23.2,61.5,71,,,,
2021-09-18 22:18:16 UTC,591,23.2,61.3,71,,,,
2021-09-18 22:19:52 UTC,592,23.1,61.6,71,,,,
2021-09-18 22:20:08 UTC,593,23.1,61.6,71,,,,
2021-09-18 22:20:26 UTC,594,23.2,62.1,71,,,,
2021-09-18 22:22:48 UTC,595,23.2,60.7,71,,,,
2021-09-18 22:23:04 UTC,596,23.1,60.6,71,,,,
2021-09-18 22:23:20 UTC,597,23.0,60.6,71,,,,
2021-09-18 22:23:49 UTC,598,23.0,61.0,71,,,,
2021-09-18 22:25:34 UTC,599,23.1,61.0,71,,,,
2021-09-18 22:25:55 UTC,600,23.0,61.3,71,,,,
2021-09-18 22:27:51 UTC,601,22.9,61.2,71,,,,
2021-09-18 22:28:07 UTC,602,22.9,61.1,71,,,,
2021-09-18 22:28:23 UTC,603,22.9,61.3,71,,,,
2021-09-18 22:28:49 UTC,604,22.9,61.4,71,,,,
2021-09-18 22:30:39 UTC,605,22.9,61.7,71,,,,
2021-09-18 22:30:56 UTC,606,22.9,61.6,71,,,,
2021-09-18 22:31:13 UTC,607,22.8,61.8,71,,,,
2021-09-18 22:31:36 UTC,608,22.8,62.1,71,,,,
2021-09-18 22:33:24 UTC,609,22.8,62.1,71,,,,
2021-09-18 22:33:40 UTC,610,22.7,62.4,71,,,,
2021-09-18 22:33:56 UTC,611,22.6,62.0,71,,,,
2021-09-18 22:35:58 UTC,612,22.7,62.1,71,,,,
2021-09-18 22:36:14 UTC,613,22.6,62.1,71,,,,
2021-09-18 22:36:30 UTC,614,22.6,62.9,71,,,,
2021-09-18 22:37:08 UTC,615,22.6,62.3,71,,,,
2021-09-18 22:38:55 UTC,616,22.6,62.9,71,,,,
2021-09-18 22:39:15 UTC,617,22.6,63.2,71,,,,
2021-09-18 22:39:55 UTC,618,22.6,61.8,71,,,,
2021-09-18 22:41:29 UTC,619,22.5,62.6,71,,,,
2021-09-18 22:41:45 UTC,620,22.5,62.4,71,,,,
2021-09-18 22:42:03 UTC,621,22.6,62.1,71,,,,
2021-09-18 22:42:41 UTC,622,22.5,62.0,71,,,,
2021-09-18 22:43:53 UTC,623,22.5,61.3,71,,,,
2021-09-18 22:44:09 UTC,624,22.5,60.5,71,,,,
2021-09-18 22:46:46 UTC,625,22.4,60.5,71,,,,
2021-09-18 22:47:02 UTC,626,22.3,59.3,71,,,,
2021-09-18 22:47:18 UTC,627,22.4,58.8,71,,,,
2021-09-18 22:49:12 UTC,628,22.4,59.5,71,,,,
2021-09-18 22:49:28 UTC,629,22.5,59.6,71,,,,
2021-09-18 22:49:44 UTC,630,22.4,59.3,71,,,,
2021-09-18 22:52:17 UTC,631,22.4,59.3,71,,,,
2021-09-18 22:52:35 UTC,632,22.3,59.8,71,,,,
2021-09-18 22:52:51 UTC,633,22.3,59.8,71,,,,
2021-09-18 23:48:12 UTC,634,22.1,63.4,71,,,,
2021-09-18 23:49:55 UTC,635,22.2,64.5,71,,,,
2021-09-18 23:50:11 UTC,636,22.0,64.6,71,,,,
2021-09-18 23:50:27 UTC,637,22.2,64.2,71,,,,
2021-09-18 23:50:57 UTC,638,22.1,63.7,71,,,,
2021-09-18 23:53:01 UTC,639,22.1,63.2,71,,,,
2021-09-18 23:53:17 UTC,640,22.1,63.2,71,,,,
2021-09-18 23:53:34 UTC,641,22.1,63.1,71,,,,
2021-09-18 23:55:56 UTC,642,22.0,63.1,71,,,,
2021-09-18 23:56:12 UTC,643,22.0,63.3,71,,,,
2021-09-18 23:56:28 UTC,644,21.9,63.4,71,,,,
2021-09-18 23:58:38 UTC,645,21.9,64.1,71,,,,
2021-09-18 23:58:56 UTC,646,21.9,63.9,71,,,,
2021-09-18 23:59:16 UTC,647,21.9,63.9,71,,,,
2021-09-19 00:01:21 UTC,648,21.9,64.0,71,,,,
2021-09-19 00:01:41 UTC,649,21.8,64.0,71,,,,
2021-09-19 00:02:03 UTC,650,21.9,64.4,71,,,,
2021-09-19 00:04:13 UTC,651,21.7,64.8,71,,,,
2021-09-19 00:04:29 UTC,652,21.8,64.6,71,,,,
2021-09-19 00:04:45 UTC,653,21.8,64.6,71,,,,
2021-09-19 00:05:21 UTC,654,21.7,64.5,71,,,,
2021-09-19 00:07:15 UTC,655,21.7,65.0,71,,,,
2021-09-19 00:07:34 UTC,656,21.7,65.0,71,,,,
2021-09-19 00:07:50 UTC,657,21.8,65.3,71,,,,
2021-09-19 00:10:02 UTC,658,21.6,65.8,71,,,,
2021-09-19 00:10:20 UTC,659,21.6,65.8,71,,,,
2021-09-19 00:10:36 UTC,660,21.6,65.9,71,,,,
2021-09-19 00:10:54 UTC,661,21.6,66.0,71,,,,
2021-09-19 00:13:02 UTC,662,21.5,66.3,71,,,,
2021-09-19 00:13:20 UTC,663,21.5,66.4,71,,,,
2021-09-19 00:13:36 UTC,664,21.5,66.5,71,,,,
2021-09-19 00:14:13 UTC,665,21.4,66.6,71,,,,
2021-09-19 00:15:45 UTC,666,21.5,66.5,71,,,,
2021-09-19 00:16:01 UTC,667,21.5,66.7,71,,,,
2021-09-19 00:16:17 UTC,668,21.5,66.7,71,,,,
2021-09-19 00:18:39 UTC,669,21.4,66.7,71,,,,
2021-09-19 00:18:55 UTC,670,21.4,67.2,71,,,,
2021-09-19 00:19:11 UTC,671,21.3,66.9,71,,,,
2021-09-19 00:19:45 UTC,672,21.3,67.7,71,,,,
2021-09-19 00:21:20 UTC,673,21.4,67.5,71,,,,
2021-09-19 00:21:36 UTC,674,21.4,67.5,71,,,,
2021-09-19 00:21:52 UTC,675,21.4,67.4,71,,,,
2021-09-19 00:24:05 UTC,676,21.5,67.2,71,,,,
2021-09-19 00:24:22 UTC,677,21.4,67.3,71,,,,
2021-09-19 00:24:46 UTC,678,21.4,67.3,71,,,,
2021-09-19 00:26:48 UTC,679,21.4,67.4,71,,,,
2021-09-19 00:27:06 UTC,680,21.3,67.2,71,,,,
2021-09-19 00:27:24 UTC,681,21.3,67.5,71,,,,
2021-09-19 00:29:20 UTC,682,21.3,68.2,71,,,,
2021-09-19 00:29:39 UTC,683,21.2,68.0,71,,,,
2021-09-19 00:29:57 UTC,684,21.2,67.8,71,,,,
2021-09-19 00:32:07 UTC,685,21.4,67.9,71,,,,
2021-09-19 00:32:23 UTC,686,21.3,68.0,71,,,,
2021-09-19 00:32:39 UTC,687,21.3,67.9,71,,,,
2021-09-19 00:32:55 UTC,688,21.3,68.0,71,,,,
2021-09-19 00:35:29 UTC,689,21.3,68.5,71,,,,
2021-09-19 00:35:46 UTC,690,21.3,68.8,71,,,,
2021-09-19 00:36:02 UTC,691,21.2,68.6,71,,,,
2021-09-19 00:38:18 UTC,692,21.3,68.7,71,,,,
2021-09-19 00:38:34 UTC,693,21.2,68.5,71,,,,
2021-09-19 00:38:54 UTC,694,21.3,68.6,71,,,,
2021-09-19 00:39:10 UTC,695,21.2,68.6,71,,,,
2021-09-19 00:41:04 UTC,696,21.2,69.4,71,,,,
2021-09-19 00:41:20 UTC,697,21.2,69.3,71,,,,
2021-09-19 00:43:23 UTC,698,21.2,69.8,71,,,,
2021-09-19 00:43:43 UTC,699,21.2,69.7,71,,,,
2021-09-19 00:43:59 UTC,700,21.1,69.6,71,,,,
2021-09-19 00:44:43 UTC,701,21.2,69.8,71,,,,
2021-09-19 00:46:06 UTC,702,21.2,70.1,71,,,,
2021-09-19 00:46:27 UTC,703,21.2,70.0,71,,,,
2021-09-19 00:48:49 UTC,704,21.1,69.5,71,,,,
2021-09-19 00:49:05 UTC,705,21.2,69.4,71,,,,
2021-09-19 00:49:22 UTC,706,21.2,69.7,71,,,,
2021-09-19 00:51:42 UTC,707,21.1,69.6,71,,,,
2021-09-19 00:52:00 UTC,708,21.2,69.5,71,,,,
2021-09-19 00:52:16 UTC,709,21.2,69.5,71,,,,
2021-09-19 08:26:24 UTC,710,18.2,85.3,71,,,,
2021-09-19 08:28:22 UTC,711,19.0,82.9,71,,,,
2021-09-19 08:28:38 UTC,712,19.2,82.6,71,,,,
2021-09-19 08:28:55 UTC,713,19.3,82.1,71,,,,
2021-09-19 08:29:19 UTC,714,19.2,81.9,71,,,,
2021-09-19 08:29:51 UTC,715,19.6,81.9,71,,,,
2021-09-19 08:31:13 UTC,716,19.9,80.3,71,,,,
2021-09-19 08:31:29 UTC,717,19.9,80.1,70,,,,
2021-09-19 08:31:45 UTC,718,20.0,79.9,70,,,,
2021-09-19 08:32:05 UTC,719,20.1,79.6,70,,,,
2021-09-19 08:32:37 UTC,720,20.1,79.2,70,,,,
2021-09-19 08:33:49 UTC,721,20.4,78.6,70,,,,
2021-09-19 08:34:07 UTC,722,20.4,78.6,70,,,,
2021-09-19 08:34:23 UTC,723,20.5,78.4,70,,,,
2021-09-19 08:36:32 UTC,724,20.8,77.5,70,,,,
2021-09-19 08:36:48 UTC,725,20.8,77.3,70,,,,
2021-09-19 08:37:06 UTC,726,20.8,77.2,70,,,,
2021-09-19 08:37:38 UTC,727,20.9,77.1,70,,,,
2021-09-19 08:39:00 UTC,728,21.0,76.6,70,,,,
2021-09-19 08:39:16 UTC,729,21.1,76.6,70,,,,
2021-09-19 08:39:32 UTC,730,21.1,76.4,70,,,,
2021-09-19 08:42:02 UTC,731,21.2,75.8,70,,,,
2021-09-19 08:42:18 UTC,732,21.3,75.7,70,,,,
2021-09-19 08:42:34 UTC,733,21.3,75.7,70,,,,
2021-09-19 08:42:57 UTC,734,21.3,75.6,70,,,,
2021-09-19 08:44:55 UTC,735,21.5,75.4,70,,,,
2021-09-19 08:45:11 UTC,736,21.4,75.4,70,,,,
2021-09-19 08:45:27 UTC,737,21.4,75.2,70,,,,
2021-09-19 08:45:57 UTC,738,21.5,75.1,70,,,,
2021-09-19 08:47:47 UTC,739,21.5,75.1,70,,,,
2021-09-19 08:48:03 UTC,740,21.6,74.9,70,,,,
2021-09-19 08:48:19 UTC,741,21.6,74.8,70,,,,
2021-09-19 08:50:38 UTC,742,21.8,74.5,70,,,,
2021-09-19 08:50:54 UTC,743,21.7,74.3,70,,,,
2021-09-19 08:51:10 UTC,744,21.8,74.4,70,,,,
2021-09-19 08:51:30 UTC,745,21.8,74.4,70,,,,
2021-09-19 08:52:02 UTC,746,21.8,74.4,70,,,,
2021-09-19 08:53:40 UTC,747,21.8,74.2,70,,,,
2021-09-19 08:53:56 UTC,748,21.8,74.1,70,,,,
2021-09-19 08:54:12 UTC,749,21.7,74.1,70,,,,
2021-09-19 08:56:34 UTC,750,21.9,73.9,70,,,,
2021-09-19 08:56:50 UTC,751,21.9,73.9,70,,,,
2021-09-19 08:57:07 UTC,752,21.8,73.8,70,,,,
2021-09-19 17:58:15 UTC,753,21.8,69.8,70,,,,
2021-09-19 17:58:39 UTC,754,22.4,69.8,70,,,,
2021-09-19 17:58:55 UTC,755,22.3,69.6,70,,,,
2021-09-19 17:59:13 UTC,756,22.5,69.6,70,,,,
2021-09-19 17:59:37 UTC,757,22.4,69.6,70,,,,
2021-09-19 18:01:21 UTC,758,22.4,69.6,70,,,,
2021-09-19 18:01:37 UTC,759,22.5,69.6,70,,,,
2021-09-19 18:01:53 UTC,760,22.5,69.7,70,,,,
2021-09-19 18:02:23 UTC,761,22.5,69.7,70,,,,
2021-09-19 18:04:10 UTC,762,22.4,69.6,70,,,,
2021-09-19 18:04:25 UTC,763,22.4,69.6,70,,,,
2021-09-19 18:04:41 UTC,764,22.3,69.6,70,,,,
2021-09-19 18:04:58 UTC,765,22.4,70.3,70,,,,
2021-09-19 18:07:03 UTC,766,22.5,69.8,70,,,,
2021-09-19 18:07:18 UTC,767,22.5,69.6,70,,,,
2021-09-19 18:07:36 UTC,768,22.5,69.6,70,,,,
2021-09-19 18:07:56 UTC,769,22.5,69.6,70,,,,
2021-09-19 18:09:40 UTC,770,22.6,69.4,70,,,,
2021-09-19 18:09:56 UTC,771,22.5,69.3,70,,,,
2021-09-19 18:10:12 UTC,772,22.6,69.2,70,,,,
2021-09-19 18:10:42 UTC,773,22.6,68.7,70,,,,
2021-09-19 18:12:27 UTC,774,22.6,67.8,70,,,,
2021-09-19 18:12:45 UTC,775,22.6,68.2,70,,,,
2021-09-19 18:13:29 UTC,776,22.5,68.6,70,,,,
2021-09-19 18:15:07 UTC,777,22.5,68.6,70,,,,
2021-09-19 18:15:23 UTC,778,22.5,68.6,70,,,,
2021-09-19 18:15:41 UTC,779,22.5,68.6,70,,,,
2021-09-19 18:16:01 UTC,780,22.5,68.4,70,,,,
2021-09-19 18:17:51 UTC,781,22.5,68.6,70,,,,
2021-09-19 18:18:08 UTC,782,22.6,68.5,70,,,,
2021-09-19 18:18:24 UTC,783,22.5,68.4,70,,,,
2021-09-19 18:18:48 UTC,784,22.6,68.5,70,,,,
2021-09-19 18:20:36 UTC,785,22.6,68.3,70,,,,
2021-09-19 18:20:52 UTC,786,22.5,68.3,70,,,,
2021-09-19 18:21:08 UTC,787,22.5,68.4,70,,,,
2021-09-19 18:21:48 UTC,788,22.5,68.4,70,,,,
2021-09-19 18:23:18 UTC,789,22.5,68.3,70,,,,
2021-09-19 18:23:36 UTC,790,22.5,68.3,70,,,,
2021-09-19 18:23:52 UTC,791,22.5,68.3,70,,,,
2021-09-19 18:24:34 UTC,792,22.6,68.4,70,,,,
2021-09-19 18:25:59 UTC,793,22.6,68.4,70,,,,
2021-09-19 18:26:15 UTC,794,22.6,68.3,70,,,,
2021-09-19 18:26:49 UTC,795,22.5,68.3,70,,,,
2021-09-19 18:28:33 UTC,796,22.6,68.3,70,,,,
2021-09-19 18:28:51 UTC,797,22.5,68.3,70,,,,
2021-09-20 05:49:13 UTC,798,23.3,68.4,70,,,,
2021-09-20 05:49:29 UTC,799,23.3,68.4,70,,,,
2021-09-20 05:49:51 UTC,800,23.3,68.3,70,,,,
2021-09-20 05:51:43 UTC,801,23.5,68.1,70,,,,
2021-09-20 05:51:59 UTC,802,23.3,68.1,70,,,,
2021-09-20 05:52:15 UTC,803,23.3,67.9,70,,,,
2021-09-20 05:52:51 UTC,804,23.4,68.0,70,,,,
2021-09-20 05:54:39 UTC,805,23.3,68.2,70,,,,
2021-09-20 05:54:55 UTC,806,23.3,68.3,70,,,,
2021-09-20 05:55:11 UTC,807,23.3,68.1,70,,,,
2021-09-20 05:57:18 UTC,808,23.3,68.2,70,,,,
2021-09-20 05:57:34 UTC,809,23.4,68.2,70,,,,
2021-09-20 05:57:50 UTC,810,23.3,68.2,70,,,,
2021-09-20 05:58:24 UTC,811,23.3,68.2,70,,,,
2021-09-20 05:59:50 UTC,812,23.3,68.2,70,,,,
2021-09-20 06:00:08 UTC,813,23.3,68.3,70,,,,
2021-09-20 06:00:24 UTC,814,23.3,68.5,70,,,,
2021-09-20 06:02:16 UTC,815,23.2,68.4,70,,,,
2021-09-20 06:02:34 UTC,816,23.2,68.4,70,,,,
2021-09-20 06:02:50 UTC,817,23.2,68.5,70,,,,
2021-09-20 06:03:11 UTC,818,23.2,68.5,70,,,,
2021-09-20 06:03:57 UTC,819,23.3,68.5,70,,,,
2021-09-20 06:05:13 UTC,820,23.2,68.5,70,,,,
2021-09-20 06:05:29 UTC,821,23.1,68.5,70,,,,
2021-09-20 06:05:45 UTC,822,23.2,68.6,70,,,,
2021-09-20 06:07:49 UTC,823,23.2,68.6,70,,,,
2021-09-20 06:08:05 UTC,824,23.2,68.6,70,,,,
2021-09-20 06:08:27 UTC,825,23.2,68.6,70,,,,
2021-09-20 06:08:43 UTC,826,23.2,68.6,70,,,,
2021-09-20 06:10:25 UTC,827,23.0,68.6,70,,,,
2021-09-20 06:10:42 UTC,828,23.1,68.7,70,,,,
2021-09-20 06:10:58 UTC,829,23.2,68.7,70,,,,
2021-09-20 06:11:44 UTC,830,23.1,68.7,70,,,,
2021-09-20 06:13:15 UTC,831,23.1,68.7,70,,,,
2021-09-20 06:13:32 UTC,832,23.0,68.7,70,,,,
2021-09-20 06:15:53 UTC,833,23.1,68.5,70,,,,
2021-09-20 06:16:08 UTC,834,23.0,68.6,70,,,,
2021-09-20 06:16:25 UTC,835,23.0,68.4,70,,,,
2021-09-20 06:18:38 UTC,836,23.1,68.7,70,,,,
2021-09-20 06:18:53 UTC,837,23.1,68.7,70,,,,
2021-09-20 06:19:09 UTC,838,23.0,68.8,70,,,,
2021-09-20 06:19:31 UTC,839,23.1,68.8,70,,,,
2021-09-20 07:00:04 UTC,840,22.9,69.5,70,,,,
2021-09-20 07:01:34 UTC,841,22.9,69.6,70,,,,
2021-09-20 07:01:49 UTC,842,22.8,69.6,70,,,,
2021-09-20 07:02:05 UTC,843,22.9,69.5,70,,,,
2021-09-20 07:02:49 UTC,844,22.9,69.6,70,,,,
2021-09-20 07:04:22 UTC,845,22.9,69.5,70,,,,
